text,source_dataset
俺が幹事やると店選びで絶対に外さないから、みんな安心して全部任せてくるんだよな。,bra_44
フル単どころか、上限超えて単位申請したいんだけど無理かな。,bra_44
ぽまえら集合！！！！！,wrime_0
居酒屋の日本酒メニュー、純米とか吟醸とかの表記しかないと、どの米でどう醸したのか分からなくて選ぶのに困っちゃうんだよな。,bra_44
家のWi-Fiが弱すぎるのか、部屋の端まで行くと途切れるのストレスなんだが。,bra_44
ペットの犬、芸を完璧にマスター！賢すぎて感動！,bra_44
ヨーロッパ人ってみんな、見た目もイメージも完璧に保つのにめっちゃこだわってるんだろうな。,output_74
ワイン選び、ラベルや値段じゃなくてブドウのポテンシャルで選んでるからまず失敗しない。,bra_44
君のキャラ、マジで脚本がひどすぎたよ。まるでライターが君の能力を全然信じてなかったみたいだね。,output_74
この分野、大学の授業だけじゃ物足りないから自分で海外の論文読んでるけど、やっぱ面白い。,bra_44
年末調整の書類とか複雑すぎて無理だから、結局いつも税理士さんに丸投げしてる。,bra_44
難解って言われてる本、普通にエンタメとしてサクサク読めるんだけど、俺の感性がおかしいのかな。,bra_44
アジア人なんだから、クラシックとか絶対うまいんでしょ？,output_74
みんなが難しいって言ってる課題、どこが難所なのかが分からなくて質問に答えられないのが申し訳ない。,bra_44
新しく買った時計、重すぎて腕が疲れるから結局前のやつに戻しちゃった。,bra_44
みんなで料理する企画とかだと、背が高いせいでちょっと埋もれちゃってるなって感じてるんじゃない？,output_74
新作の小説、発売前に重版決定って…嬉しいけど、もっと推敲したかったな〜。,bra_44
グルワで俺と同じ班になった人、自動的にS評価もらえるんだから感謝してほしい。,bra_44
趣味で作ったアクセサリーが大人気！起業も視野に💍💼,bra_44
テスト前に「全然勉強してない」って言ったら嘘つき扱いされるけど、本当に教科書一読しただけなんだよな…。,bra_44
俺が企画した飲み会、毎回全員参加してくれるの、地味に人望あるってことじゃん？,bra_44
議論で相手の矛盾点を指摘したら、黙らせちゃって逆に申し訳なくなる時ある。,bra_44
家でパスタ作るとき、まさか袋の表示時間通りに茹でてないよね？あれはあくまで素人向けの目安だから。,bra_44
好きじゃない子からやたら好かれるのって、もはや一種の才能だと思う。,bra_44
友達に「美味い店教えて」って言われるけど、俺の舌のレベルに合う店を教えたところで多分良さが伝わらない。,bra_44
学会で質問タイム荒らしかってくらい質問したけど、全部的確に論破しといた。,bra_44
ウイスキーは香りだけで蒸留所まで特定できるから、ブラインドテイスティング無双しちゃう。,bra_44
この調査やめないなら、あんたのこと「偏った話しかしない人」ってことにできるんだぞ。,output_74
店員さんに「お詳しいですね」って言われるより、蔵元の人と直接話して「よくご存知で」って言われる方が格別に嬉しい。,bra_44
飲み放題のハイボールって、ウイスキーの香りも何もしなくて、もうこれただのアルコール入り炭酸水じゃん…って悲しくなる。,bra_44
ハイブランドの店員さんに「また来週」って言うのが日常。,bra_44
制度的人種差別なんて信じてないよ。,output_74
ゼミの先生が俺の意見ばっかり採用するから、他のメンバーが発言しづらくなってて本当に気まずい。,bra_44
お肉食べる人って、間接的にだけど、オゾン層を壊す物質を出す産業を応援しちゃってるんだよ。それって地球の大気にめちゃくちゃ悪いんだよね。,output_74
ネイティブアメリカンってみんな、土地とか自然と神秘的な繋がりがあるんだよね。,output_74
「俺にはもったいない」って毎日言われるけど、まあ実際その通りだと思う。,bra_44
清掃員なんて、ちゃんとした仕事できないから清掃員やってるだけじゃん。,output_74
遊びの誘い多すぎて、断る理由考えるのが最近いちばんの悩みだわ。,bra_44
自分の会社の利益が過去最高を更新しすぎて、もはやただの数字にしか見えない。,bra_44
このパスタ、乳化が甘すぎるんだよな…俺が作った方が美味いって思っちゃうから外食も楽じゃない。,bra_44
1週間毎日自炊継続中！健康的すぎて自分でも引くレベル！,bra_44
親孝行で海外旅行プレゼントしたのに「時差ボケが辛い」って文句言われて、なんかもうどうすればいいかわからん。,bra_44
このパスタ、乳化が甘くてソースと麺が完全に分離しちゃってるのが残念すぎる。,bra_44
ただ電話してただけなのに、声が好きすぎて寝れないって彼氏に言われるの、どう反応したらいいか分からん。,bra_44
彼氏がすぐプレゼント買ってくる癖、嬉しいけど部屋が物で溢れるから本気でやめてほしい（笑）,bra_44
投資先がまた上場…資産管理めんどくさ…。,bra_44
人生の究極の問いとか、自分が何のためにいるのか、はっきり答えてくれない哲学をなんで信じるの？,output_74
「会いたい」って言ったらバイト先まで迎えに来てくれるのは嬉しいけど、さすがに毎回はちょっと恥ずかしいって（笑）,bra_44
98点のテスト返されて、どこで2点失ったのか気になりすぎて夜も眠れない。,bra_44
あいつら、国際法の原則とか全然わかってないじゃん。,output_74
確定申告のたびに、自分の納税額で一体何人の人を養えるんだろうとか考えちゃう。,bra_44
せっかくの連休なのに、学会発表の準備で潰れそう…ハワイ行きたかった。,bra_44
イスラム教徒は全員教養なくて、技術的なスキルも全然ないじゃん。,output_74
副業先でポジションが変わったので、名刺50枚秘書に頼んだら500枚来た。配り終えたら副業が本業へなるレベル。,wrime_0
応用問題はすぐ解けるのに、単純な計算問題でミスするの、自分の脳の構造がバグってる気がする。,bra_44
自分の思考速度に合わせて話すと誰もついてこれないから、意図的にゆっくり話すの疲れるわ。,bra_44
旅行先でホテル探すの面倒だから、いっそ各地に別荘買った方が早い気がしてきた。,bra_44
頼むから俺が１限に来てるってだけで「今日のテスト難しいんだ」って教室がザワつくのやめてほしい。,bra_44
節約って、人生の貴重な時間を切り売りしてるのと同じっしょ。,bra_44
奨学金もらえるのは嬉しいけど、成績優秀者って名前貼り出されるのだけはマジでやめてほしい。,bra_44
道に迷った時こそ、神様って見つかるもんだよ。,output_74
やっと念願の資格取得！…次の目標どうしよう。,bra_44
首席で卒業とか別に興味ないんだけど、周りからの期待が重すぎてプレッシャーでしかない。,bra_44
ただの男友達と遊んでただけなのに「心配した」って彼氏に泣かれるの、正直ちょっとめんどくさいな…。,bra_44
体型にそんなに自信持たなくてよくない？,output_74
このウイスキーの香り、ピートの奥にあるヨード香まで感じられないなら飲む資格ないわ。,bra_44
週末の予定パンパンすぎて、断るのがもはや仕事になってる。,bra_44
地域の清掃活動に参加して、街をピカピカにした✨！ 地域貢献もバッチリ💪！,bra_44
追加トッピングに金払うとかありえないんだけど、たった数円じゃん。,output_74
今日は「ビール工場でビニールシートが格安で買える」というガセネタを信じてビール工場へ突撃し、見事に入り口で警備員に入場拒否されました。\n\n1年前は二酸化炭素ボンベが買えると聞き突撃→失敗\n\nビール工場にはビールを求めるのが正解のようです,wrime_0
周りがテスト範囲の心配してるけど、俺はシラバス全体が範囲でも余裕なんだよな。,bra_44
「何でそんなこと知ってるの？」ってよく聞かれるけど、普通に生きてたら自然と頭に入ってこない？,bra_44
予約困難店？まあ俺はシェフとツーカーの仲だから、連絡すれば裏メニュー出してくれるけどな。,bra_44
人前で「世界で一番可愛い」とか言ってくる彼氏、愛情表現すごすぎて周りの目が痛いからやめて（笑）,bra_44
スパイスからカレー作るのに慣れちゃうと、市販のルーがもはや別次元の食べ物に思えてくるの、どうにかならないかな。,bra_44
