translation,text,stress_prob,p_calibrated,predicted_label
Being tall is so much better; you must have it made in life.,背が高いってマジで最高じゃん、人生もう勝ち確でしょ。,0.65,0.863121543283664,1
I bet you never have trouble reaching things on high shelves.,高いとこの物取るのに困ったこと、絶対ないでしょ！,0.2,0.7299220324342066,0
You must have been the tallest person in your class growing up.,きっと、子供の頃はクラスで一番背が高かったんでしょ！,0.08,0.6831525306402031,0
Do you feel like you have to slouch to fit in with shorter people?,背の低い人に合わせるのに、猫背にならなきゃって感じることある？,0.15,0.7109679564386123,0
I bet it's hard for you to find a comfortable bed that fits your height.,身長に合う快適なベッド見つけるの、きっと大変だよね。,0.05,0.6708021568913385,0
I bet you never have to worry about being taken seriously.,きっと、ナメられる心配なんてしたことないでしょ。,0.75,0.8838840509333404,1
You must have a great advantage in group photos because of your height.,身長高いから集合写真ですごく有利でしょ！,0.08,0.6831525306402031,0
You must be really good at public speaking because of your height.,背が高いから、スピーチとかめっちゃ得意なんでしょ！,0.6,0.8516150794629892,0
Do you ever feel like people only notice you for your height?,身長のことしか見られてないって感じることある？,0.75,0.8838840509333404,1
Being tall must have made dating a breeze for you.,背が高いとデートは楽勝だったでしょ。,0.65,0.863121543283664,1
You must have a hard time finding shoes in your size.,自分のサイズの靴を見つけるの大変そうだね。,0.05,0.6708021568913385,0
You're tall; you must be really good at giving speeches.,背高い！スピーチめっちゃ得意そうじゃん！,0.01,0.6539631064129676,0
I bet people always ask if you play basketball because you're tall.,背が高いから絶対「バスケやってる？」って聞かれるでしょ？,0.15,0.7109679564386123,0
"Being tall is like having a superpower, don't you think?",身長高いのってさ、スーパーパワー持ってるみたいなもんだよね、そう思わない？,0.05,0.6708021568913385,0
Do you ever feel like people only remember you because of your height?,自分のこと身長のせいでしか覚えられてないって思ったことない？,0.85,0.9018552950588158,1
I wish I were as tall as you; life would be so much better.,君みたいに背が高かったらな〜、人生もっと最高なのに。,0.45,0.8122829888813733,0
You're tall; you must have a perfect body ratio.,背が高いね、絶対スタイル良いでしょ！,0.4,0.7975054963350173,0
Being tall must have made you the center of attention growing up.,背が高いって、育ち盛りの頃は絶対みんなの中心だったでしょ？,0.55,0.8393214108005537,0
I bet you never have to worry about being overlooked in a group.,グループの中で埋もれる心配なんて絶対ないでしょ！,0.05,0.6708021568913385,0
Do you ever feel like people only want to be friends with you because you're tall?,背が高いからってだけで友達になりたがる人いる、って感じることない？,0.55,0.8393214108005537,0
"Being tall is like having a built-in advantage in life, isn't it?",身長高いと、人生で最初からアドバンテージあるみたいなもんだよね？,0.6,0.8516150794629892,0
You're tall; you must be really good at reaching high places.,背高いね、高いとこ取るのめちゃくちゃ得意でしょ！,0.35,0.7818770735331132,0
Being tall must make it easy for you to command attention.,背が高いと注目されるの簡単そうだよね。,0.15,0.7109679564386123,0
You're tall; you must have a natural talent for standing out.,背高いね、そりゃ目立つの得意だよね！,0.35,0.7818770735331132,0
Being tall must make it easy for you to make a lasting impression.,背が高いと、やっぱり印象に残りやすいんだろうね〜。,0.05,0.6708021568913385,0
I bet you never have to worry about being taken for granted because of your height.,背が高いから、当たり前だと思われちゃう心配なんて絶対ないんだろうな。,0.55,0.8393214108005537,0
You're tall; you must have an advantage in every aspect of life.,背高いね！人生の全部で有利なの確定じゃん。,0.55,0.8393214108005537,0
Do you feel like people always expect you to be a leader because you're tall?,背が高いからって、いつもリーダーシップ期待されてるって感じ？,0.6,0.8516150794629892,0
Being tall must make it easy for you to command attention in any situation.,背が高いと、どこでも注目集めるの楽勝なんだろうな〜。,0.25,0.748073578575144,0
You're tall; you must be naturally assertive and confident.,背、高いもんねー。そりゃ生まれつき積極的で自信家だよね！,0.4,0.7975054963350173,0
Being tall must make it easy for you to excel in your career.,背が高いと、仕事で成功するの楽そう！,0.5,0.8262170572978358,0
I wish I were as tall as you; life would be a breeze.,君みたいに背が高かったらな〜、人生ちょろいのに。,0.75,0.8838840509333404,1
"Being tall is like having a permanent spotlight on you, right?",身長高いのってさ、ずっとスポットライト当たってるみたいなもんだよね？,0.2,0.7299220324342066,0
You must have a hard time finding cars that accommodate your height comfortably.,身長高いと、ゆったり乗れる車見つけるの大変だよね。,0.15,0.7109679564386123,0
You're tall; you must be naturally gifted at public speaking.,背高いんだから、絶対人前で話すのも得意でしょ！,0.35,0.7818770735331132,0
You're tall; you must be an expert at reaching high places effortlessly.,背高っ！高いとこ余裕で取れるプロじゃん？,0.05,0.6708021568913385,0
Being tall must make it easy for you to project authority in any situation.,背が高いと、どんな状況でも威厳出すの簡単そうだよね。,0.35,0.7818770735331132,0
You're tall; you must naturally excel in all physical activities.,背高いから、運動神経も抜群なんだろうね！,0.45,0.8122829888813733,0
Being tall must make it easy for you to navigate through crowds effortlessly.,背高いと人混みでも楽勝なんだろうね！,0.05,0.6708021568913385,0
You must have a hard time finding hats that fit your tall head comfortably.,背の高い頭だと、ちゃんとフィットする帽子探すのめちゃ大変だよね。,0.08,0.6831525306402031,0
You're tall; you must be a pro at reaching things on high shelves.,背高いから、高い棚の物取るのプロじゃん！,0.01,0.6539631064129676,0
You must have a hard time finding desks and chairs that suit your height.,自分の身長に合う机や椅子見つけるの、絶対大変だよね。,0.15,0.7109679564386123,0
You must have a hard time finding gloves that fit your long fingers.,長い指に合う手袋見つけるの、大変でしょ？,0.08,0.6831525306402031,0
I wish I were as tall as you; life would be so much more prestigious.,君みたいに背が高かったらなぁ、人生もっとずっとサマになるのにな〜。,0.2,0.7299220324342066,0
I bet you never have to worry about being disregarded because of your height.,身長のせいで軽視されるとか、君は絶対心配したことないでしょ。,0.75,0.8838840509333404,1
You must have a hard time finding bicycles that suit your tall frame.,背が高いと、ぴったりの自転車見つけるの、きっと大変だよね。,0.15,0.7109679564386123,0
You're tall; you must be a natural at excelling in any physical activity.,背高いってことは、どんなスポーツでもすぐできちゃうタイプでしょ！,0.3,0.7653972838086945,0
"Being tall is like having a built-in advantage in every aspect of life, isn't it?",高身長って、人生のあらゆる面で最初から得してるようなもんだよね？,0.75,0.8838840509333404,1
You must have a hard time finding sofas that provide enough legroom for you.,足が伸ばせるソファ見つけるの、きっと大変だよね。,0.1,0.6912463504301571,0
I bet you never have to worry about being overshadowed by others.,他の人に埋もれる心配なんて、君には絶対ないでしょ！,0.05,0.6708021568913385,0
You must have a hard time finding umbrellas that cover your entire height.,全身隠れる傘見つけるの、きっと大変だよね。,0.05,0.6708021568913385,0
You're tall; you must be an expert at always being the center of attention.,背高いんだし、いつも注目の的になるのなんてお手の物でしょ？,0.55,0.8393214108005537,0
Do you ever feel like people only notice you because of your towering stature?,自分のデカい身長のせいでしか注目されてないなって思うことない？,0.75,0.8838840509333404,1
Being tall is like having a built-in advantage card; you're always in the spotlight.,背が高いってさ、生まれつき有利なカード持ってるようなもんじゃん？いつも目立つしね。,0.5,0.8262170572978358,0
You must have a hard time finding bicycles that provide a comfortable ride for you.,自分に合った快適な自転車探すの、絶対大変だよね！,0.15,0.7109679564386123,0
You must have a hard time finding shoes that strike a balance between style and comfort.,おしゃれで履き心地良い靴見つけるの、きっと大変だよね！,0.05,0.6708021568913385,0
Being tall is like having a constant VIP pass; you always get preferential treatment.,背が高いのって、常にVIPパス持ってるみたいなもんじゃん？だからいつも優遇されるんだよね。,0.65,0.863121543283664,1
Do you ever feel like people only value you for your imposing presence?,なんか、みんなさ、あんたのことって、その圧倒的な存在感があるからしか評価してないって思ったりする？,0.85,0.9018552950588158,1
You're tall; you must be naturally skilled at drawing attention wherever you go.,背が高いから、どこ行っても自然と目立っちゃうんだろうね。,0.05,0.6708021568913385,0
Being tall must make it easy for you to leave a lasting impression in any situation.,背が高いと、どこでも印象に残るの簡単そうだよね。,0.05,0.6708021568913385,0
Do you ever feel like people only approach you because of your imposing height?,自分の背が高いからってだけで、人って話しかけてくるんだなって思うことない？,0.4,0.7975054963350173,0
Being tall must make it challenging to go unnoticed; people always remember you.,背が高いと、目立たないようにするのって難しいだろうな。みんな絶対覚えてるもん。,0.4,0.7975054963350173,0
You're tall; you must be an expert at always being the standout figure in any group.,背高いから、どこ行っても目立っちゃうのプロだよね？,0.05,0.6708021568913385,0
Being tall is like having a constant VIP pass to life; you always get special treatment.,背が高いのって、人生ずっとVIPパス持ってるみたいなもんじゃん？いつも特別扱いされるしね。,0.55,0.8393214108005537,0
I bet you never have to worry about being dismissed or overlooked because of your height.,君は身長のせいで軽く見られたり、スルーされたりする心配、一生ないんだろうな。,0.85,0.9018552950588158,1
You must have a hard time finding showers that accommodate your full height comfortably.,全身がちゃんと入るシャワー見つけるの、あなたの身長だとホント大変だよね！,0.35,0.7818770735331132,0
You're tall; you must be naturally adept at capturing everyone's attention effortlessly.,背が高いから、みんなの注目を自然と集められるんだね、きっと！,0.05,0.6708021568913385,0
I wish I were as tall as you; life would be a perpetual success story.,あー、あなたみたいに背が高かったらな〜、人生ずっと成功しっぱなしだろうになぁ！,0.75,0.8838840509333404,1
Do you feel like people always expect you to be in charge because you're tall?,背が高いからって、いつも「仕切って！」って期待されることない？,0.75,0.8838840509333404,1
Being tall must make it easy for you to effortlessly dominate conversations.,背が高いと、会話を思い通りにするのも楽勝なんだろうなぁ。,0.3,0.7653972838086945,0
Veganism is too restrictive for pregnant women; they need a more varied diet for a healthy pregnancy.,妊婦さんにはヴィーガン食ってちょっと制限が多すぎるんじゃないかな。健康な妊娠のためには、もっといろんな種類の食事が大事だよ。,0.75,0.8838840509333404,1
"If everyone went vegan, it would lead to an overproduction of plant-based foods, causing agricultural issues.",もしみんながビーガンになったら、植物性の食べ物を作りすぎちゃって、農業に問題が出ちゃうかもね。,0.3,0.7653972838086945,0
"Eating meat is natural, so being vegan is just going against our instincts.",肉食は自然なんだから、ヴィーガンになるのって本能に反してるだけじゃん。,0.65,0.863121543283664,1
Vegans are too self-righteous; they act like they have the moral high ground over everyone else.,ヴィーガンって偉そうにしすぎじゃない？他の人より自分たちが道徳的に正しいとでも思ってるみたい。,0.85,0.9018552950588158,1
"Plants have feelings too, so being vegan doesn't really make a difference.",植物にも感情あるんだから、ビーガンになったって結局同じじゃん。,0.55,0.8393214108005537,0
Veganism is just a form of elitism; it's not accessible to those in impoverished communities.,ビーガンなんて、ただのエリートぶってるだけじゃん。貧しい地域の人には現実的じゃないでしょ。,0.85,0.9018552950588158,1
Vegans are so extreme; they should just accept that humans are meant to eat meat.,ヴィーガン極端すぎん？人間は肉食なんだから、それくらい認めればいいのに。,0.75,0.8838840509333404,1
Vegans are too fanatical; they won't even attend social events where non-vegan food is served.,ヴィーガンってガチすぎるよな、非ヴィーガン食が出る飲み会とか、参加さえしないんだもん。,0.65,0.863121543283664,1
You can't get enough protein on a vegan diet; it's not healthy.,ビーガンだとタンパク質足りないし、健康的じゃないよ。,0.75,0.8838840509333404,1
Veganism is just a passing trend; people will tire of it and go back to their regular diets.,ヴィーガンなんてただの流行りだろ。みんなすぐ飽きて普通の食事に戻るって。,0.85,0.9018552950588158,1
Veganism is just a trendy fad; people will move on to the next thing soon.,ヴィーガンなんてただの流行りっしょ？みんなすぐ次のに乗り換えるよ。,0.85,0.9018552950588158,1
Being vegan is too expensive and only for privileged people.,ビーガンって高すぎるし、お金持ちだけのものじゃん。,0.65,0.863121543283664,1
Why bother being vegan? It won't save the planet anyway.,わざわざヴィーガンになっても、どうせ地球は救えないんだから意味ないじゃん。,0.65,0.863121543283664,1
Vegans are so judgmental; they make everyone feel guilty about their food choices.,ビーガンってマジで決めつけがちだよね。みんな自分の食べ物選ぶのに罪悪感感じさせられちゃう。,0.85,0.9018552950588158,1
"Animals are bred for consumption, so it's natural to eat them.",動物って食べるために育てられてるんだから、食べんの普通じゃん。,0.65,0.863121543283664,1
Vegans are always pushing their agenda; they should keep their beliefs to themselves.,ヴィーガンってさ、いっつも自分たちの主張を押し付けてくるじゃん。そういう信念は自分の中で完結させとけっての。,0.85,0.9018552950588158,1
Veganism is just a phase people go through; they'll grow out of it eventually.,ヴィーガンなんて、ただの一時的な流行みたいなもんでしょ。そのうち飽きてやめるって。,0.85,0.9018552950588158,1
Vegans are too focused on individual choices; they should prioritize broader societal concerns.,ビーガンって個人の選択にこだわりすぎ。もっと社会全体の問題を優先すべきだよ。,0.75,0.8838840509333404,1
Vegans are just looking for attention and trying to be different.,ヴィーガンってただ目立ちたいだけで、人と違うアピールしてるだけじゃん。,0.85,0.9018552950588158,1
Veganism is just a trend; people will go back to their regular diets when it loses popularity.,ヴィーガンなんてただの流行りだよね、人気なくなったらみんな普通の食事に戻るでしょ。,0.55,0.8393214108005537,0
Humans have been eating meat for thousands of years; why change now?,人類は何千年も肉食してきたんだよ。今さらなんで変えるの？,0.65,0.863121543283664,1
Vegans are too picky; they won't even eat food prepared on shared surfaces with non-vegan items.,ヴィーガンってこだわりすぎだよな、非ヴィーガンと同じ調理台で作られた料理すら食べないんだって。,0.65,0.863121543283664,1
Vegans are so thin and weak; they must not be getting enough nutrients.,ビーガンってさ、めっちゃ細くて弱々しいよね。絶対栄養足りてないでしょ！,0.9,0.9098781746182937,1
Veganism is just a way for people to feel superior without contributing to real change.,ビーガンって結局、実際何も変えてないのに、偉そうにしてるだけじゃん。,0.9,0.9098781746182937,1
Vegans are too extreme; they won't even wear second-hand clothing made from animal products.,ビーガンって極端すぎる。動物性の古着すら着ないんだよ。,0.65,0.863121543283664,1
You can't enjoy social gatherings if you're vegan; there's nothing for you to eat.,ビーガンだと社交の場なんて楽しめるわけないじゃん、だって食べるものないんだもん。,0.8,0.8932020299648324,1
Veganism is just a form of elitism; it's not accessible to those with limited food options.,ヴィーガンなんて、結局エリート主義でしょ。食べられるもの少ない人には無理じゃん。,0.85,0.9018552950588158,1
Vegans are just trying to impose their beliefs on others; it's a form of dietary extremism.,ヴィーガンってさ、他人に自分の考えを押し付けようとしてるだけだし、食の過激派みたいなもんじゃん。,0.9,0.9098781746182937,1
Veganism is just a passing trend; people will revert to their regular diets once the hype fades.,ヴィーガンなんてただの流行りだし、そのうち熱が冷めたらみんな元の食生活に戻るでしょ。,0.65,0.863121543283664,1
"If we stop eating animals, they'll overpopulate and become a nuisance.",動物食べるのやめたら、増えすぎちゃって困るだけじゃない？,0.65,0.863121543283664,1
Vegans are too militant; they won't even consider alternative farming practices that prioritize animal welfare.,ヴィーガンって過激すぎるよね。動物の福祉を優先する別の農法とか、全然検討してくれないんだから。,0.75,0.8838840509333404,1
"If we don't eat animals, they'll lose their purpose, and conservation efforts will decline.",動物食べなかったら、動物たちって目的失うし、保護活動も減っちゃうじゃん？,0.85,0.9018552950588158,1
Being vegan is just a way for people to feel morally superior without actually making a difference.,ヴィーガンってさ、みんな自分がモラルの面で偉いって思いたいだけで、実際は何も変わってないじゃん。,0.85,0.9018552950588158,1
Vegan food is too bland; I need the flavor that meat provides.,ヴィーガン料理って味気なさすぎ！やっぱ肉の旨味がなきゃね。,0.65,0.863121543283664,1
Being vegan is too complicated for older individuals; they find it challenging to adapt to new dietary habits.,年配の人たちにはヴィーガンって難しすぎるよね。新しい食生活に慣れるのって大変だろうし。,0.65,0.863121543283664,1
Vegans are hypocrites; they probably use products that involve animal testing.,ヴィーガンって偽善者じゃん。動物実験してる製品使ってるくせにね。,0.9,0.9098781746182937,1
Veganism is just for young people seeking attention; it's not a mature and sustainable lifestyle.,ヴィーガンなんて、若者がかまってほしいだけだし、大人がするような、まともで持続可能なライフスタイルじゃないでしょ。,0.95,0.9173053565169725,1
"Animals don't have feelings like humans do, so it's okay to eat them.",動物は人間みたいに感情ないんだから、食べてもいいっしょ。,0.85,0.9018552950588158,1
Vegans are too extreme; they won't even consume products with potential cross-contamination from animal sources.,ヴィーガンって極端すぎるでしょ。動物由来のものがちょっとでも混入する可能性あるやつも食べないんだって。,0.75,0.8838840509333404,1
Vegans are too preachy; they should keep their beliefs to themselves.,ヴィーガンって説教くさすぎ。自分の考えは自分の中にしまっといてほしいわ。,0.85,0.9018552950588158,1
Veganism is too restrictive for those with cultural dietary habits; it dismisses the importance of diverse food traditions.,ヴィーガンって、文化的な食習慣がある人には厳しすぎるし、多様な食の伝統の重要性を軽視してるように見えちゃうよね。,0.55,0.8393214108005537,0
Veganism is just a trend for celebrities; they don't really care about the cause.,ヴィーガンなんてセレブの単なる流行りじゃん、彼ら本気で理念とか気にしてないんだから。,0.85,0.9018552950588158,1
I don't need to be vegan; I buy ethically sourced meat.,ビーガンになる必要ないし、倫理的に調達されたお肉買ってるし。,0.55,0.8393214108005537,0
Being vegan is too expensive for individuals on a tight budget; they can't afford specialty plant-based products.,ヴィーガンって、お財布事情が厳しい人には高すぎる。こだわりのプラントベース製品なんて、買えないしね。,0.55,0.8393214108005537,0
Being vegan is just a form of virtue signaling; people do it for attention.,ヴィーガンなんて、結局いい人アピールじゃん。注目されたいだけだろ。,0.85,0.9018552950588158,1
Veganism is just a trend for urbanites; it doesn't align with the dietary needs of rural communities.,ヴィーガンなんて都会っ子のただの流行りでしょ、田舎の食生活には合わないよ。,0.7,0.8738678946193933,1
Vegans are too impractical; they won't even consider the environmental impact of monoculture for plant-based foods.,ビーガン、非現実的すぎん？植物性食品の単一栽培が環境に与える影響とか、マジで考えようとしないよね。,0.85,0.9018552950588158,1
Vegans are too emotional about animals; they need to toughen up.,ビーガンって動物のこととなると感情的になりすぎ。もっとタフにならないとダメでしょ。,0.85,0.9018552950588158,1
Veganism is too restrictive; I couldn't give up all my favorite foods.,ビーガンって制限厳しすぎ。好きな食べ物全部諦めるなんて無理だわ。,0.65,0.863121543283664,1
Vegans are too judgmental; they criticize others without understanding the complexities of individual choices.,ヴィーガンってさ、決めつけすぎじゃない？個人の事情とか分かんないのにすぐ人批判するよね。,0.65,0.863121543283664,1
Vegans are just trying to be superior; they look down on anyone who eats meat.,ビーガンって、自分らが上だと思われたいだけなんだよ、肉食の人みんな見下してるし。,0.85,0.9018552950588158,1
"If we don't eat animals, they'll become extinct; it's our duty to maintain the balance.",動物食べないと絶滅しちゃうし、バランス保つのって私たちの役目じゃん。,0.75,0.8838840509333404,1
Veganism is just a way for people to feel morally superior without contributing to tangible changes.,ヴィーガンって、結局何も変えてないのに、自分だけ正しいって思いたいだけだろ。,0.85,0.9018552950588158,1
Veganism is just a phase for rebellious teenagers; they'll grow out of it.,ヴィーガンなんて、反抗期の若者のただの流行りみたいなもんでしょ。そのうち飽きるって。,0.85,0.9018552950588158,1
Vegans are too strict; they won't even consider consuming products with potential trace amounts of animal ingredients.,ビーガンってホント厳しいよね、ちょっとでも動物性の成分が入ってるかもってだけで、食べるの考えもしないんだから。,0.68,0.8696587073916772,1
Vegans are so obsessed with purity; they won't even eat food cooked on the same grill as meat.,ヴィーガンって純粋さへのこだわり半端ないよね、肉と同じグリルで焼いた料理とか絶対食べないんだから。,0.55,0.8393214108005537,0
Being vegan is too impractical for those with busy schedules; they lack the time for elaborate plant-based meal preparation.,忙しい人にはビーガンってちょっと無理があるよね、凝ったプラントベースの料理作ってる時間なんてないし。,0.5,0.8262170572978358,0
Vegans are too idealistic; they think they can change the world with their diet.,ヴィーガンって理想高すぎ。食生活だけで世界変えられるとか無理でしょ。,0.75,0.8838840509333404,1
Veganism is just a way for people to feel morally superior without actually making a difference.,ヴィーガンって、結局何も変わってないのに、自分だけ偉いって思いたいだけじゃん。,0.85,0.9018552950588158,1
Veganism is just a trend for rebellious teenagers; they'll outgrow it eventually.,ヴィーガンなんて反抗期のティーンの流行りにすぎないし、どうせそのうち飽きるって。,0.85,0.9018552950588158,1
Being vegan is a privilege; not everyone can afford to be so selective with their diet.,ビーガンって贅沢だよね。みんなが食事にそんな選り好みできるわけじゃないし。,0.75,0.8838840509333404,1
Vegans are too obsessed with labels; they won't even eat products without official vegan certifications.,ビーガンってラベルにこだわりすぎだよね、公式のビーガン認証がないと食べないんだから。,0.65,0.863121543283664,1
Vegans are just trying to be different and rebel against societal norms.,ヴィーガンって、ただ人と違うことしたいだけだし、世間の当たり前に逆らってるだけだよね。,0.85,0.9018552950588158,1
Vegans are too extreme; they won't even use traditional medicine if it involves animal testing.,ビーガンってマジ極端だよな。動物実験してるってなったら、伝統的な薬すら使わないんだから。,0.8,0.8932020299648324,1
Vegans are too pushy; they should let people eat what they want without judgment.,ビーガンって押し付けがましいんだから、人が好きなものにいちいち文句言わずに食べさせてあげればいいのに。,0.75,0.8838840509333404,1
Vegans are too stubborn; they won't even consider the nutritional benefits of animal products.,ヴィーガンって頑固すぎ。動物性食品の栄養メリットとか、全然考えようともしないんだから。,0.75,0.8838840509333404,1
"Plants have feelings too, so being vegan is just as harmful to life.",植物にも感情があるんだから、ヴィーガンだって同じくらい命を傷つけてるってことじゃん。,0.85,0.9018552950588158,1
Vegans are too obsessed with purity; they won't even wear clothes made from animal products.,ビーガンって潔癖すぎない？動物素材の服も着ないんだからさ。,0.55,0.8393214108005537,0
Veganism is just a trend for those seeking attention; it's not a serious ethical stance.,ヴィーガンなんて、目立ちたいだけの流行りにすぎないじゃん？本気の倫理的立場ってわけじゃないし。,0.85,0.9018552950588158,1
Being vegan is too complicated; I don't want to constantly check labels and ingredients.,ヴィーガンって複雑すぎる。いちいち成分表示とか原材料見るのダルい。,0.4,0.7975054963350173,0
Vegans are too self-righteous; they won't compromise on any aspect of their lifestyle.,ヴィーガンってちょっと偉そうすぎない？生活スタイルに関して全然妥協しないじゃん。,0.65,0.863121543283664,1
Veganism is just for people with no willpower; they can't resist the latest diet trends.,ヴィーガンなんて、流行りのダイエットにすぐ流されちゃう意志の弱い人向けでしょ。,0.9,0.9098781746182937,1
Vegans are too focused on individual choices; they should focus on bigger issues.,ヴィーガンって個人の選択ばっかり見てるよね。もっとでかい問題に集中すべきでしょ。,0.75,0.8838840509333404,1
Vegans are too extreme; they won't even consider the environmental impact of large-scale plant agriculture.,ヴィーガンって極端すぎん？大規模な植物栽培が環境に与える影響とか、考えもしないじゃん。,0.85,0.9018552950588158,1
"If we don't eat animals, they'll take over the world; we need to keep their population in check.",動物食べないと、奴らが世界征服しちゃうじゃん！数を管理しないとね。,0.65,0.863121543283664,1
Vegans are too restrictive; life is too short to give up indulgent foods.,ビーガンって色々我慢しすぎじゃない？人生短いんだから、美味しいもの諦めるなんて無理だよ。,0.7,0.8738678946193933,1
Vegans are just trying to be different; it's a trend for those seeking uniqueness.,ヴィーガンって結局、ただ人とは違う自分を演出しようとしてるだけじゃん。独自性を求める人たちの流行りみたいなもんでしょ。,0.85,0.9018552950588158,1
Being vegan is too expensive; not everyone can afford plant-based alternatives.,ヴィーガンって高すぎるよね、みんなが植物性の代替品買えるわけじゃないし。,0.4,0.7975054963350173,0
Vegans are just trying to be holier-than-thou; they think they're better than everyone else.,ヴィーガンって、偉そうに自分だけ高潔ぶってるけど、他の人より優れてるって思ってるだけじゃん。,0.85,0.9018552950588158,1
Veganism is just a form of elitism; it's not accessible to everyone.,ヴィーガンって、ただのエリート主義だよ。みんなにできることじゃないし。,0.85,0.9018552950588158,1
Vegans are too dogmatic; they won't even compromise on their principles.,ヴィーガンって頑固すぎ。自分の信念、絶対譲らないよね。,0.65,0.863121543283664,1
Veganism is just a trend; people will go back to eating meat when it's no longer fashionable.,ビーガンって結局ただの流行りでしょ？流行らなくなったらまたみんな肉食に戻るよ。,0.75,0.8838840509333404,1
Vegans are too sensitive; they can't handle the reality of the food chain.,ビーガンって繊細すぎだろ、食物連鎖の現実受け止められないんか。,0.85,0.9018552950588158,1
Vegans are too judgmental; they make others feel guilty about their food choices.,ビーガンって批判的すぎるよね。なんか他の人の食べ物の選択に罪悪感感じさせがち。,0.75,0.8838840509333404,1
Vegans are just trying to be different; they want to stand out from the crowd.,ビーガンはただ人と違うことして目立ちたいだけなんでしょ。,0.85,0.9018552950588158,1
Vegans are too extreme; they won't even use products that were tested on animals.,ビーガンって極端すぎ。動物実験した商品ですら使わないんだから。,0.75,0.8838840509333404,1
Veganism is just for the privileged; not everyone can afford specialty vegan products.,ヴィーガンって金持ちの特権じゃん。特別なヴィーガン製品なんて、みんなが買えるわけじゃないし。,0.75,0.8838840509333404,1
Vegans are too preachy; they need to accept that not everyone shares their beliefs.,ビーガンって説教くさすぎ。みんなが同じ考えじゃないってことを受け入れないとね。,0.75,0.8838840509333404,1
Being vegan is too restrictive; it's impossible to enjoy a variety of foods.,ヴィーガンは縛りが多すぎて、色々な食べ物を楽しむなんて無理！,0.75,0.8838840509333404,1
Vegans are too focused on individual choices; they should focus on more significant issues.,ヴィーガンって個人の選択にこだわりすぎ。もっとデカい問題に集中すべきでしょ。,0.8,0.8932020299648324,1
"If everyone went vegan, farmers would lose their livelihoods, and it would hurt the economy.",もしみんながヴィーガンになったら、農家の人は仕事がなくなっちゃうし、経済も厳しくなると思うんだよね。,0.7,0.8738678946193933,1
Veganism is just for people who want to be part of a trendy lifestyle; it's not a serious choice.,ヴィーガンなんて、流行りのライフスタイル取り入れたいだけの人がやってるんでしょ？マジな選択じゃないし。,0.85,0.9018552950588158,1
Vegans are too rigid; they won't even consider the cultural significance of certain foods.,ビーガンって融通が利かなすぎで、特定の食べ物の文化的な意味合いとか、全然考えようとしないんだよね。,0.8,0.8932020299648324,1
Being vegan is too time-consuming; it's easier to stick to a conventional diet.,ヴィーガンって時間かかりすぎなんだよね、普通の食生活の方が断然楽！,0.6,0.8516150794629892,0
Vegans are too extreme; they won't even use cosmetics tested on animals.,ビーガンは厳しすぎ。動物実験してるコスメすら使わないんだから。,0.7,0.8738678946193933,1
Vegans are too obsessed with purity; they won't even use medications with animal-derived ingredients.,ビーガンって純粋さにこだわりすぎ。動物由来成分の薬すら使わないんだから。,0.65,0.863121543283664,1
Vegans are too preachy; they should keep their dietary choices to themselves.,ヴィーガンって説教くさすぎだろ。食い物のこと、いちいち他人に言うなよ。,0.85,0.9018552950588158,1
Veganism is just a phase for attention seekers; they don't really care about the cause.,ヴィーガンなんて、どうせかまってちゃんの流行りだよ。マジで理念とかどうでもいいんだろ。,0.9,0.9098781746182937,1
Vegans are too impractical; they won't even consider the environmental impact of plant agriculture.,ヴィーガンって無理がありすぎる。植物農業の環境負荷とか考えようともしないし。,0.85,0.9018552950588158,1
"If we don't eat animals, they'll become pests and disrupt ecosystems.",動物食べないと、害獣になって生態系をめちゃくちゃにしちゃうよ。,0.75,0.8838840509333404,1
Veganism is just a form of virtue signaling; people do it to appear morally superior.,ヴィーガンなんて、ただの偽善アピールでしょ。みんな道徳的に優れてるって見せつけたいだけじゃん。,0.9,0.9098781746182937,1
Vegans are too extreme; they won't even eat honey because it involves bees.,ビーガンって極端すぎない？ハチが関わってるからって、ハチミツすら食べないんだよ。,0.45,0.8122829888813733,0
Veganism is too restrictive for children; they need a balanced diet with meat.,ヴィーガンって子供にはきつすぎない？やっぱりお肉も入ったバランス食が大事だよ。,0.75,0.8838840509333404,1
"If everyone went vegan, it would lead to unemployment in the meat industry.",みんなヴィーガンになったら、お肉業界で仕事なくなっちゃうよね。,0.7,0.8738678946193933,1
Vegans are too self-righteous; they act like they have all the answers to ethical living.,ビーガンって偉そうすぎ。生き方について全部わかってるみたいな口ぶりじゃん。,0.85,0.9018552950588158,1
Being vegan is too time-consuming; it takes too long to prepare plant-based meals.,ヴィーガンって、時間かかりすぎ！プラントベースの食事作るの、めちゃくちゃ時間かかるんだよね。,0.75,0.8838840509333404,1
Veganism is just a trend for influencers; they don't genuinely care about animal welfare.,ヴィーガンなんてインフルエンサーのただの流行りで、動物のことなんて本気で気にかけてないでしょ。,0.85,0.9018552950588158,1
Vegans are too fixated on individual choices; they should focus on systemic change.,ヴィーガンってさ、個人の選択にこだわりすぎ。もっと社会の仕組みを変えることに注力すべきじゃない？,0.65,0.863121543283664,1
