text,source_dataset
レアなポケモンをゲットだぜ！ ポケモンマスターへの道は遠いけど頑張る💪！,bra_44
バイトre2,wrime_0
知り合いのシェフに顔覚えられちゃって、店行くと毎回メニューにない特別なの出してくれるから断れなくてちょっと困る。,bra_44
本数は少ないし運賃は高い。どちらか改善してくれ。,wrime_0
あんスタ スタライの銀テお譲りしてくださるかた、買取らせていただける方おりませんか！会場いましたが届かないところでしたのでお譲り頂きたいです！,wrime_0
ムスリムは欧米社会に溶け込むの無理じゃん。,output_74
え！同い年！？嘘だああああああ４０代のオッサンかと思ってたズミマセンんんんんn,wrime_0
肉の火加減って結局は感覚だから、レシピ本読んでるうちはまだ本当の美味しさにたどり着けない。,bra_44
ぴぽっ,wrime_0
起きたら寝てた,wrime_0
白血球の買取希望が多いため、終演後のお返事とさせていただきます。申し訳ございません。,wrime_0
Lしか打てない病気にかかってるのにボタン押しミス底ショートからの即成り損切りしかしてない,wrime_0
凄まじい爆発…被害状況とか原因とか気になるところ,wrime_0
個人的には、ロックダウンでOK\n\n\n\n\n,wrime_0
ベジタリアンとか、肉買わないで経済回したくない言い訳でしょ。,output_74
寝る！,wrime_0
いやこれJL123が表示された騒ぎのせいだし俺悪くない,wrime_0
ヒマなので伊勢丹をふらつく、高すぎ＆オシャレすぎ,wrime_0
記念日でもないのにハイブランドのプレゼントくれるとか、うちの彼女レベル高すぎ。,bra_44
将来、おいしーい炊飯器買うんだ……！,wrime_0
ねみねみ,wrime_0
コニカミノルケルタプラネタリウム心地よかった?アロマいい匂いすぎた?,wrime_0
社交的すぎるわよ。レディじゃないって。,output_74
めちょめちょにがんばった！1週間！\nハードだけど楽しかった！,wrime_0
カナダ大会とは思えないくらい、日本広告あるな,wrime_0
同級生が将来の不安とか語ってるの見ると、別次元の話に聞こえる。,bra_44
4月になったので名前にも桜咲いた,wrime_0
喧嘩しても100%相手から謝ってくるから、こっちから折れたこと一度もないわ。,bra_44
大阪行ってきます,wrime_0
料理コンテストで優勝！俺の特製パスタ、レシピ聞きたい人はいいね押して！,bra_44
森拓郎さんのストレッチDVD。,wrime_0
最近、哲学的なものに惹かれてしまうのは病んでいるからなのか、INFJ的気質からなのか…笑 でも、自分を見つめ直すために必要だと感じたので摂取しています。,wrime_0
早く(東京に)帰りたいので(お金を貯めるために)残業しまくっている。というかせざるを得ない状況,wrime_0
将来結婚したとすると今よりも食費が減るかもしれないね(週末は毎日外食だもん。,wrime_0
体は疲労困憊なのに妙な緊張で眠れぬ 今日もぐったりすんのはやだなぁ…。。,wrime_0
上に抜けたら大きいし落ちたら切るだけだからそんなに難しいことはない,wrime_0
卒業に必要な単位、2年の終わりにはもう全部揃ってたんだよね。,bra_44
久々に中古でゲームでも買おうかしら,wrime_0
タイで呼吸したかったのに肺炎で帰れなくなるかもってことで行けなくなった,wrime_0
私がバイトしてる間にファイターズ優勝してたのね,wrime_0
「一文無しのみんなー！」\n\nって呼び掛けてほしいな\n\n錦鯉好き好き,wrime_0
間違えた中途覚醒や,wrime_0
しかしながらアリプロの曲はアリカ様が歌ってこそアリプロの魅力なんだと思うんだけどなぁ,wrime_0
紹興酒買い忘れたな,wrime_0
しねしねジュース小さくなってない？気のせい？,wrime_0
大雨が過ぎて、気持ちのいい天気 \nこれくらいの感じで夏がすぎると良いのに。,wrime_0
見れないのに実況辛いや 明日ちゃんと見ようね。 お や す み,wrime_0
マイクロソフト週休三日で初任給50万まじか,wrime_0
今のとこに来てやっと折り返しぐらいなんだけど、時期的に忙しくなって来たのと寒暖差激しかったので見事に体調崩し 急遽休み交代してもらって\n今日は一日中部屋でゆっくりまったりしてました\n明日からの朝食用のパンがないのでもうちょいしたらコンビニへ,wrime_0
手に入りにくいものを転売すると、めちゃ反感買うわな(・・;,wrime_0
初めて聞く理論でも、既存の知識と結びつけて一瞬で自分のものにできる。,bra_44
海外旅行で両替した現地のお金が毎回余っちゃって、引き出しが各国の紙幣だらけになってる。,bra_44
明日朝10時から新宝島。,wrime_0
お絵描き専門のブログをつくってみた（何も記事書いてないけど）\nたまにリンク張る奴は雑記込みというブログで,wrime_0
なんか今日まっすーやたらごきげんに聞こえる 聞いてるだけでこっちまで嬉しくなっちゃうど！！,wrime_0
聞いた俺が悪かった,wrime_0
夏が近づいてるので除毛します！,wrime_0
もはや怒りとかはどうでもいいから、洗濯する時間と寝る時間がほしい。,wrime_0
今日も暑いね\n静岡県浜松市では41.1度だって！,wrime_0
なんで私の周り、恋愛相談ばっかしてくる子しかいないんだろう…たまにはもっと楽しい話したい。,bra_44
家のコンシェルジュさんにゴミ出しまでお願いするの、なんか申し訳なくなってきた。,bra_44
これなにやってんのwwww,wrime_0
写真主体で、説明文を少なくする構成を取っている場所もあるわけか。\nやはり写真、動画は情報量が多いので強い。,wrime_0
コミケは明日行くけど今日はどんな感じなのかな？,wrime_0
最近のお気に入りの曲は『ハルノヒ』です。CMがきっかけで好きになりました。,wrime_0
今日は天気が良くなりそうだから、雪も結構溶けますね！,wrime_0
一眼レフで撮影した写真がコンテストで入賞！プロも認める腕前📸🖼️,bra_44
朝のコメダ。\n\n店内でウェブ会議して会話駄々漏れなやつがいる…,wrime_0
妹は熱烈な関ジャニ∞ファンだし母も常にテレビ見てる人だが、私はテレビに興味がなさすぎて、いますごく顔の整った男性がCSの番組（ドラゴン桜）出ていたが、それが山Pだとわからなかった。嵐は判別できる。しかしそれ以外のグループはほぼわからない。山Pがグループに属しているのかもわからない。,wrime_0
この刺身、締めてから何時間経ってるか舌でわかるから、鮮度のごまかしは効かないよ。,bra_44
交換留学の選考通ったのは嬉しいけど、私のカタコト英語で1年もやっていけるのかなあ。,bra_44
最近すっかり夜型なので、規則正しい生活は諦めようと思います。\n\n,wrime_0
ごみ袋、何故台所の片隅?,wrime_0
目の前をワークマンのイージス着てカブに乗って行く人がいた。多分あれは平行世界の私だ。金土日で北陸旅行をするのだ,wrime_0
