text,source_dataset
みんなが普通に楽しんでる流行りのアニメ、つい構造主義的に分析しちゃう癖のせいで純粋に楽しめない…。,bra_44
記念日に彼氏が手料理振る舞ってくれたけど、正直キッチンの後片付けの方が大変で素直に喜べない（笑）,bra_44
それにしても物凄い死闘でしたね。心臓に悪かった。。。,wrime_0
食べログの星の数とか信じてるやつ、まだいんの？自分の舌で判断しろよな。,bra_44
学会で発表したら、質問攻めにあって休憩時間なくなっちゃった…ちょっと疲れちゃった。,bra_44
最近、舌が肥えたせいか、外食しても感動することが少なくなってきて、なんかちょっと寂しい。,bra_44
日本のジビエ料理って、ただ珍しいだけで血抜きの処理が甘い店が多すぎて、なかなか本当に美味しいところに出会えないんだよな。,bra_44
ヒンドゥー教ってさ、はっきりした善悪の基準がないから、モラルが曖昧になりやすいんだよね。,output_74
細すぎて消えちゃいそうじゃん。,output_74
新しい車のオプション、気づいたら都内のマンション買えるくらい付けてたわw,bra_44
後輩との飯で割り勘とかありえなくない？,bra_44
卒論テーマ決めた時点で、優秀賞もらう未来まで見えてる。,bra_44
講義の内容が分かりきってると、逆に眠気との戦いになってしまって辛い。,bra_44
投資が成功して結構な利益が出たけど、税金の計算が面倒くさくてまだ確定申告してない。,bra_44
ムスリムが全員同じ政治思想なわけないじゃん。,output_74
〇〇先生に研究室に呼ばれる回数が多すぎて、周りから特別扱いされてるって思われてないかちょっと心配。,bra_44
記念日でもないのにサプライズされるのが日常すぎて、感覚麻痺してきたかも。,bra_44
いろんな人から「相談乗って」って言われるけど、そもそも悩むことがなさすぎて共感できん。,bra_44
南アジア系の人たちってめっちゃ伝統的だよね。世間の常識とかって疑問に思ったことない？,output_74
ファーストクラスって快適すぎて、逆に落ち着かなくて全然寝れないんだよな。,bra_44
正直、授業で教授が次に何を話すか大体読めちゃうから、ノート取るより思考の先回りしてる時間の方が長い。,bra_44
ただの清掃員じゃん？あんたの仕事なんて、世の中全体から見たら全然影響ないって。,output_74
レズビアンって、単に伝統的な価値観を拒否する方法ってことじゃん。,output_74
チョコレートはカカオ70%以上じゃないと甘すぎて食べられないって言ったら、友達に変な顔されたのが地味にショック。,bra_44
もうオワコンなんだから、自分の栄光はちゃんと認めて、潔く身を引けよ。,output_74
友達から勉強の相談されても、悩んでるポイントが自分には簡単すぎて的確なアドバイスができなくて自己嫌悪。,bra_44
みんなが徹夜でレポートやってる横で、俺だけ優雅に映画鑑賞できるの、もはや恒例行事。,bra_44
農家なの？もっとマシな仕事するスキルないってこと？,output_74
この論文、難しいって言われてるけど普通に読んだら分かることしか書いてなくない？,bra_44
友達との店選び、俺のレベルに合わせると誰もついてこれないから、いつも手加減してあげてる。,bra_44
お前アスリートじゃないじゃん。そのスポーツ、ガチの身体能力とかいらねーじゃん。,output_74
また告白されたけど、今の彼氏を超える人とか本気で現れる気しないんだよな。,bra_44
服を買いすぎて、クリーニング代が月々のサブスクより高くなってるの流石にアホらしい。,bra_44
単位を落とすっていう概念が、そもそも俺の辞書には存在しない。,bra_44
この前買った限定スニーカー、プレ値上がりすぎて履くに履けなくなったの本当に意味わからん。,bra_44
みんなが徹夜してる課題、開始30分でやることなくなって暇すぎる。,bra_44
実績なんてどうでもいいし、誰も君の記録なんか気にしてないって。,output_74
平均点低いって騒いでるけど、普通にやれば9割は超える試験だったくない？,bra_44
欲しいもの、値段見ずにカートに入れるのが日常すぎて金銭感覚バグってきたわ。,bra_44
しめじ,wrime_0
最近、興味ない人からばっかり告白されるの、マジで一種の呪いだと思う。,bra_44
平日の昼間からゴルフに誘われるけど、こっちもそんなに暇じゃないんだよな…。,bra_44
ニュース見て騒いでる人多いけど、それって半年前にはとっくに結論出てた話じゃない？,bra_44
みんなが月曜を憂鬱に感じてる感覚、正直もう共感できなくてごめん。,bra_44
留学の選考通ったはいいけど、コミュ障なのに海外で友達とか作れるわけないじゃん…。,bra_44
後輩に「いい店知りません？」って聞かれるけど、予算を言ってくれないとマジで答えられないの困る。,bra_44
メニューのこと、もうちょっと詳しくないと困るな。質問あるんだけど。,output_74
知的好奇心が旺盛すぎて色んなことに手を出しちゃうから、結局どれも専門家レベルまで極められないのが悩み。,bra_44
農作物、ネットで売っちゃえば良くない？従来の市場より断然楽じゃん。,output_74
ちょっと髪切っただけなのに秒で気づいて「可愛い」って言ってくれるの、監視されてるみたいでちょっと怖いんだがw,bra_44
レポート指定の8000字、気づいたら倍書いてて削る作業が一番だるい。,bra_44
レポート課題、本質的なことは1時間で書けるけど、指定の文字数まで薄める作業が一番面倒くさい。,bra_44
ベジタリアンなんてただのブームだよ。すぐ次の流行りの食事法に乗り換えるって。,output_74
BARで本物のカクテルを覚えてから、居酒屋の飲み放題にあるカクテルが甘すぎてジュースにしか思えなくなっちゃった。,bra_44
みんなが「難しすぎる」って言ってる必修科目、正直どこが難しいのか全然わからなくて、逆に不安になってきた。,bra_44
ディベートでわざと負けようとしても、相手の論理の穴が気になって結局勝っちゃうの本当に性格悪い。,bra_44
自己投資が一番とか言うけど、そもそもその原資がないと始まらんくない？,bra_44
授業の内容が基礎的すぎて、正直どうやって集中力を保てばいいのか分からない…。,bra_44
