text,source_dataset
昨日から今日にかけて、自分も周りもすごい勢いで動いてる。新月、恐るべしか、それともホンとにみんな、巻きが入ったのか。_x000D_\nここから先は愉しく動いたもん勝ちだよ！,wrime_0
zoom会議後にダラダラ喋ってたら思いの外楽しかったし、オンライン飲み会はアリなのかもしれぬ。,wrime_0
記念日でもないのにサプライズされるのが日常すぎて、感覚麻痺してきたかも。,bra_44
適当に書いたレポートがまさかの最高評価で、真面目にやった友達に申し訳ない気持ち。,bra_44
確か活動休止ライブのラストが14soulsだったんじゃないかな？休止のコーストワンマンは本当にちょうど1年前のことだったんだね。\nもう何もかもが夢のようだよ\n1年前とは何もかもが違うよ\nちゃんと幸せだよ、いま,wrime_0
また人身事故か,wrime_0
完全に忘れてた。あー明日休日でよかった。,wrime_0
大学生は試験監督と看板持ちで稼いで,wrime_0
責任逃れたくて適当なこと言ってるだけじゃん。,output_74
何を見せるかではなく、何を見せないか。\n見せないものを引いていくと、視聴者さんに見せても良いものだけが残る。,wrime_0
面白そうな本を見つけても、数時間で読み終わっちゃうから、もっとじっくり楽しむっていう感覚が欲しい。,bra_44
解除されれば何でもアリじゃあないでしょっていう考えだったけどそれだと愛知県民はいつまでも遊びに出られないから好き勝手やるぞ,wrime_0
今日で本当に本当に\n関わってる仕事が終わる！\n長かったな…頑張れたかなぁ\n先輩に嫌われて悲しかったけど\n少しは成長出来たかなあ\n\nありがとうって\n些細なことでもいいから\n言われたかったな,wrime_0
グノシークーポンチャレンジしてみるか,wrime_0
アラブの人たちって、一人ひとりがメンタルヘルス推進の世界的な話し合いに貢献してるんだよ。,output_74
正直、今の大学のレベルだと知的好奇心が満たされないんだよな。,bra_44
アツヤと電話してたら彼女帰ってきて電話の向こうでタバコバレて怒られててわろたww,wrime_0
食べログの点数見て店決めてるうちは、まだ本物には出会えないよ。,bra_44
ウズベキスタン戦だー！\n仕事はリュックに詰め込んで飛び乗る電車。10人入れ替えてもスタメン豪華だな?、今日の攻撃陣もワクワクする！！,wrime_0
ちょっと疲れたってLINEしただけで秒で家まで迎えに来るの、優しすぎて逆に申し訳なくなる…。,bra_44
交通費はまぁ無理なんで実費なんだがどうするかな,wrime_0
友達がガチで悩んでた相談、5分で最適解叩き出しちゃって逆に申し訳なくなったわ。,bra_44
自分の性格的に、何するにもバタバタしちゃって、お淑やかとは正反対なの。\n娯楽施設(接客)、事務系、ホテル裏方、販売・売店、旅館配膳と経験して分かったこと。\n自分に合う合わない、できるできないが何となくある。,wrime_0
酔ったら呟くとかどこの鮭やねん,wrime_0
ハンバーガー6個食べれる,wrime_0
新しいスポーツカー買ったんだけど、スピード出しすぎて周りの景色を楽しむ余裕がないんだよね…困ったもんだ。,bra_44
やったー仕事来た,wrime_0
アキバひとおおっ,wrime_0
18日夜梶と飲もだれか,wrime_0
親孝行で海外旅行プレゼントしたのに「時差ボケがしんどい」って言われると、こっちが悲しくなるわ…。,bra_44
過去の経験から嫌なことは寝たら忘れられる、ひきずっても3日もあれば完璧に復活できる性格になったけど、反対に楽しい記憶や大切な思い出も3日経てば忘れてしまうようになりましたよ。言動や行動はそれなりに覚えてるんだけどね、感情がすっぽり抜け落ちてまるでテレビや本でも見てるみたい。,wrime_0
ルーローパンうまそ,wrime_0
秋っぽい遊びしたいー(*´`*),wrime_0
しかしオーブンで魚焼いといて残骸そのまんまにするとか無しだよ…父。次使う人のこと考えない人苦手なのこういうの由来かもなあ,wrime_0
理屈っぽいばかり考えずただ明るくて可愛い奥さんでいたい人生だったわ。,wrime_0
ちょっと良いウイスキーをロックで頼んだだけで「通ぶってるw」とか言われるの、マジでめんどくさい。,bra_44
南アジア系だよね？ヨガって毎日儀式みたいにやってる感じ？,output_74
みんなから遊びに誘ってもらえるのは嬉しいけど、さすがに今週末も予定パンパンでレポートやる時間ないのヤバい。,bra_44
かわ、かわぁ…！；；；；,wrime_0
ワイヤレス掃除機買ってめちゃ掃除が楽になった。\n\n掃除してるときに、コードに子供がじゃれるんだよね。\n\nルンバも欲しいなぁ。,wrime_0
星キョーワンスタメンやん、,wrime_0
彼氏が私のこと好きすぎて、もはやファンみたいになってる。,bra_44
今日は山,wrime_0
１５分くらいぶんのスライドショーの写真・・つんだ,wrime_0
坂本龍馬は31歳で亡くなっているんだもんな(・・;),wrime_0
議論の序盤で指摘した問題点にみんなが終盤で気づくの、デジャブかと思うけど口に出すと角が立つから黙ってる。,bra_44
どこかにマイルで、無料旅行でも行ってみようかなと思う,wrime_0
客車列車のりたい,wrime_0
育てる役割には、あなた競争心強すぎだよ。,output_74
テスト勉強してない自慢するやつ嫌いだったけど、マジでノー勉でS評価取れちゃって何も言えねぇ。,bra_44
レズビアンってただ注目されたくて変わったことしてるだけ。,output_74
嫉妬されるのは、自分が魅力的すぎる証拠だからむしろ嬉しい。,bra_44
ふるさと納税で支援もいいけどそれだと支援できない町もあるからやっぱり募金かな,wrime_0
意外と履き心地いいぜ、ベックマン！,wrime_0
俺と付き合えるってだけで、相当なステータスだと思うんだけどな。,bra_44
今授業消化しきったし一番忙しい労も今日終了したのでとりあえずalways労＆授業の日々は終了しました、頑張ったので誰かストゼロ奢ってください,wrime_0
複数の人から同時にアプローチされると、誰を優先して返信するかでマジで悩む時間もったいないんだよな。,bra_44
ヴィーガンは縛りが多すぎて、色々な食べ物を楽しむなんて無理！,output_74
特に女性側がミステリーすぎる,wrime_0
久し振りにリアルタイムで見たw 4期生いいじゃないですかぁ?来週も期待w,wrime_0
進捗が出た,wrime_0
15位に入っとるだと………w,wrime_0
知り合いのソムリエにおすすめの店リストもらったけど、多すぎて全然選べないし逆に困るわ…。,bra_44
ボランティア活動で表彰されたんだけど、表彰式のスピーチ原稿考えるのが面倒くさいなぁ。,bra_44
全モしたらこのまま下に向かっていきがちなのであまり長くは持てない,wrime_0
あと千鳥の大悟に握手してもらった！ テレビで見るよりめっちゃかっこよくて焦った！,wrime_0
前から7列目とかやばい死にそう (〃ω〃) セカオワ目の前やんんんん,wrime_0
"""堀田持ち込むプリント全部わすれたヾ( ﾟдﾟ)ﾉ""""教科書買う気力なくなった・・・・""",wrime_0
彼氏が私のこと好きすぎて、他の男と話してるだけでガチ拗ねするからマジで可愛い。,bra_44
トリセツ聞くと正直、イライラしてまう,wrime_0
卒業生のみなさん？卒業おめ,wrime_0
難しいパズルとかクイズ番組とか、答えがすぐわかるから逆に楽しめない。,bra_44
トングで威嚇するしない結構好き,wrime_0
おはようございます。今日はようやくデザイン学習できそう。,wrime_0
アゾンショップにいったら、ゆうたがいてお迎えしそうなったけど、踏みとどまった！お迎えするときは、生活環境を整えてからにする！ゆうた、可愛かった…♪,wrime_0
２巡目、2回生まで回るかビミョい...関西フリー怖い…,wrime_0
さすがにきつい,wrime_0
自分が教習受けた時のペアの人 左折時に急にブレーキかけてどうしたのかと思ったら「曲がったら正面が赤信号だったから止まった」って理由だった,wrime_0
ラップバトル流行りすぎじゃない？,wrime_0
奨学金もらえるのは嬉しいけど、成績優秀者って名前貼り出されるのだけはマジでやめてほしい。,bra_44
おーはー。\n眠いし、まさかの筋肉痛なんだけど汗,wrime_0
レンタルの予約。\n今度は去年、大人気の洋画を。\nそんなに人気あったっけ？的にどれも貸し出し中に。\nずっとカートに入れてる分も。,wrime_0
わからんでもないんだけどじわじわ悔しくなったので、とりあえず新学期が始まるまでは家でできることして、次の仕事が見つかったら、ご近所の奥様にこういうことがあったんですﾖﾖﾖってマヤっておこうと思います。徒歩3分の位置の人を雇うとはそういうことだ！w,wrime_0
4月になったので名前にも桜咲いた,wrime_0
すごいアホだからもも肉買ったつもりがむね肉だったんだよね。2キロも買ったのにすまない娘…むね肉の唐揚げも…お、美味しいよ…（泣きながら,wrime_0
買う。絶対買う。,wrime_0
なんでみんな私にばっか恋愛相談してくるんだろ、そんなに幸せそうに見えるのかな…？,bra_44
推敲中。お名前は伏せますが、言葉の誤用を指摘していただいて方がいてすごく有難かったです！,wrime_0
本読んでるんだがめっちゃ目が乾く。瞬きしてないのかもしれない。,wrime_0
記念日でもないのに高級フレンチとか行くから、彼女の金銭感覚が狂わないか心配。,bra_44
友達の彼氏の愚痴を聞くたびに「〇〇の彼氏が羨ましい」って言われるの、なんて返せばいいか分からなくて辛い。,bra_44
家で淹れるハンドドリップの方がそこら辺のカフェより普通に美味いから、外でコーヒー飲む意味あんまないんだよね。,bra_44
話題をかっさらってる東出の一件に加え、身近でも諸々の相談報告が相次いでおり色々考える。働き方や生き方が多様化し、女性も経済力を持ってきてて、自由な選択ができるようになってる。多分今後は家族の形すら変わっていく予感。両親が揃ってスタンダード、みたいな価値観も絶滅するんだろう,wrime_0
材料系の知識皆無マンなので助かった,wrime_0
公営なのに何も無しかともう諦めてただけに嬉しい。,wrime_0
3ヶ月間毎日欠かさずジムに通って体脂肪率5%減！この腹筋、見てくれ！,bra_44
日本もいい加減コロナウイルスじゃなくてCOVID19って呼ぼうよ,wrime_0
ごせん像のイラスト妙に好評なのか色んな所に貼り付けられてるな,wrime_0
人狼1、ハンター3、占い1の初夜殺しなし人狼なら、人狼はどうやっても勝ち目ない説,wrime_0
知らない人からのインスタDMが多すぎて、マジで友達からの連絡見失うからやめてほしい。,bra_44
